frame.number,frame.time_epoch,ip.src,ip.dst,tcp.time_delta
"18605","1720859778.364844603","192.168.68.108","192.168.68.136","0.009988044"
"18607","1720859778.375589151","192.168.68.108","192.168.68.136","0.010253141"
"18608","1720859778.385189092","192.168.68.108","192.168.68.136","0.009599941"
"18610","1720859778.396838875","192.168.68.108","192.168.68.136","0.011139132"
"18611","1720859778.406601406","192.168.68.108","192.168.68.136","0.009762531"
"18613","1720859778.420247390","192.168.68.108","192.168.68.136","0.013466537"
"18614","1720859778.427466114","192.168.68.108","192.168.68.136","0.007218724"
"18616","1720859778.437184528","192.168.68.108","192.168.68.136","0.009527532"
"18617","1720859778.448062574","192.168.68.108","192.168.68.136","0.010878046"
"18619","1720859778.460184416","192.168.68.108","192.168.68.136","0.011962288"
"18620","1720859778.467657392","192.168.68.108","192.168.68.136","0.007472976"
"18622","1720859778.478282828","192.168.68.108","192.168.68.136","0.010434325"
"18623","1720859778.489711038","192.168.68.108","192.168.68.136","0.011428210"
"18625","1720859778.499429191","192.168.68.108","192.168.68.136","0.009409391"
"18626","1720859778.511728223","192.168.68.108","192.168.68.136","0.012299032"
"18628","1720859778.519597320","192.168.68.108","192.168.68.136","0.007551569"
"18629","1720859778.530119267","192.168.68.108","192.168.68.136","0.010521947"
"18631","1720859778.541655373","192.168.68.108","192.168.68.136","0.011199986"
"18632","1720859778.550992420","192.168.68.108","192.168.68.136","0.009337047"
"18634","1720859778.562942062","192.168.68.108","192.168.68.136","0.011639204"
"18635","1720859778.572526320","192.168.68.108","192.168.68.136","0.009584258"
"18637","1720859778.583024747","192.168.68.108","192.168.68.136","0.010176942"
"18638","1720859778.593464401","192.168.68.108","192.168.68.136","0.010439654"
"18640","1720859778.603359529","192.168.68.108","192.168.68.136","0.009566476"
"18641","1720859778.614697598","192.168.68.108","192.168.68.136","0.011338069"
"18643","1720859778.624183889","192.168.68.108","192.168.68.136","0.009134812"
"18644","1720859778.634762999","192.168.68.108","192.168.68.136",
"18646","1720859778.637719109","192.168.68.108","192.168.68.136","0.013535220"
"18648","1720859778.642054479","192.168.68.108","192.168.68.136",
"18650","1720859778.645527449","192.168.68.108","192.168.68.136","0.007482962"
"18651","1720859778.656651724","192.168.68.108","192.168.68.136","0.011124275"
"18653","1720859778.663302618","192.168.68.108","192.168.68.136",
"18655","1720859778.666453763","192.168.68.108","192.168.68.136","0.009461810"
"18656","1720859778.673044168","192.168.68.108","192.168.68.136",
"18658","1720859778.677268305","192.168.68.108","192.168.68.136","0.010814542"
"18660","1720859778.678362612","192.168.68.108","192.168.68.136",
"18662","1720859778.683595367","192.168.68.108","192.168.68.136","0.981962488"
"18663","1720859778.683595794","192.168.68.108","192.168.68.136","0.000000000"
"18666","1720859778.686692679","192.168.68.108","192.168.68.136","0.009101756"
"18672","1720859778.700904194","192.168.68.108","192.168.68.136","0.017230478"
"18674","1720859778.700904457","192.168.68.108","192.168.68.136","0.013798794"
"18676","1720859778.734598329","192.168.68.108","192.168.68.136","0.033693872"
"18678","1720859778.734598609","192.168.68.108","192.168.68.136","0.031234250"
"18679","1720859778.734598712","192.168.68.108","192.168.68.136","0.047630857"
"18680","1720859778.734598812","192.168.68.108","192.168.68.136","-0.000026574"
"18681","1720859778.734598909","192.168.68.108","192.168.68.136","0.000000097"
"18685","1720859778.739819886","192.168.68.108","192.168.68.136","0.001497213"
"18686","1720859778.744642171","192.168.68.108","192.168.68.136","0.058026195"
"18688","1720859778.744642432","192.168.68.108","192.168.68.136","0.057403900"
"18690","1720859778.744642558","192.168.68.108","192.168.68.136","0.057824062"
"18692","1720859778.744642649","192.168.68.108","192.168.68.136","0.057276093"
"18694","1720859778.749443545","192.168.68.108","192.168.68.136","0.009623659"
"18696","1720859778.755011759","192.168.68.108","192.168.68.136","0.020044112"
"18697","1720859778.760300328","192.168.68.108","192.168.68.136","0.010517906"
"18698","1720859778.769651482","192.168.68.108","192.168.68.136","0.009351154"
"18700","1720859778.782212126","192.168.68.108","192.168.68.136","0.012239194"
"18701","1720859778.802146102","192.168.68.108","192.168.68.136","0.019933976"
"18702","1720859778.802146415","192.168.68.108","192.168.68.136","0.000000313"
"18704","1720859778.807418339","192.168.68.108","192.168.68.136","0.062709600"
"18705","1720859778.807418771","192.168.68.108","192.168.68.136","0.062722726"
"18706","1720859778.807418922","192.168.68.108","192.168.68.136","0.062698691"
"18707","1720859778.807419026","192.168.68.108","192.168.68.136","0.062752430"
"18708","1720859778.807419135","192.168.68.108","192.168.68.136","0.069253221"
"18709","1720859778.811339969","192.168.68.108","192.168.68.136","0.006955391"
"18710","1720859778.823827397","192.168.68.108","192.168.68.136","0.012487428"
"18712","1720859778.832925154","192.168.68.108","192.168.68.136","0.008386959"
"18713","1720859778.848428710","192.168.68.108","192.168.68.136","0.015503556"
"18715","1720859778.853734408","192.168.68.108","192.168.68.136","0.004984036"
"18716","1720859778.863359924","192.168.68.108","192.168.68.136","0.009625516"
"18718","1720859778.880746453","192.168.68.108","192.168.68.136","0.017025129"
"18719","1720859778.890953212","192.168.68.108","192.168.68.136","0.010206759"
"18721","1720859778.896204202","192.168.68.108","192.168.68.136","0.004933906"
"18722","1720859778.905259087","192.168.68.108","192.168.68.136","0.009054885"
"18724","1720859778.915619709","192.168.68.108","192.168.68.136","0.010025223"
"18725","1720859778.925550941","192.168.68.108","192.168.68.136","0.009931232"
"18727","1720859778.936057032","192.168.68.108","192.168.68.136","0.010166166"
"18728","1720859778.948843948","192.168.68.108","192.168.68.136","0.012786916"
"18730","1720859778.955854356","192.168.68.108","192.168.68.136","0.006703722"
"18731","1720859778.966534944","192.168.68.108","192.168.68.136","0.010680588"
"18733","1720859778.980358913","192.168.68.108","192.168.68.136","0.013502638"
"18734","1720859778.989335231","192.168.68.108","192.168.68.136","0.008976318"
"18736","1720859779.002710989","192.168.68.108","192.168.68.136","0.013145308"
"18737","1720859779.015359153","192.168.68.108","192.168.68.136","0.012648164"
"18739","1720859779.018231475","192.168.68.108","192.168.68.136","0.002653309"
"18740","1720859779.028740646","192.168.68.108","192.168.68.136","0.010509171"
"18742","1720859779.039270040","192.168.68.108","192.168.68.136","0.010287449"
"18743","1720859779.051691110","192.168.68.108","192.168.68.136","0.012421070"
"18745","1720859779.058959821","192.168.68.108","192.168.68.136","0.006871658"
"18746","1720859779.069357499","192.168.68.108","192.168.68.136","0.010397678"
"18748","1720859779.082334181","192.168.68.108","192.168.68.136","0.012699299"
"18749","1720859779.090611007","192.168.68.108","192.168.68.136","0.008276826"
"18751","1720859779.101264010","192.168.68.108","192.168.68.136","0.010368653"
"18752","1720859779.114023515","192.168.68.108","192.168.68.136","0.012759505"
"18754","1720859779.121643253","192.168.68.108","192.168.68.136","0.007298743"
"18755","1720859779.132487493","192.168.68.108","192.168.68.136","0.010844240"
"18757","1720859779.141800424","192.168.68.108","192.168.68.136","0.008980806"
"18758","1720859779.155527935","192.168.68.108","192.168.68.136","0.013727511"
"18760","1720859779.164370167","192.168.68.108","192.168.68.136","0.008504763"
"18761","1720859779.175087176","192.168.68.108","192.168.68.136","0.010717009"
"18764","1720859779.184437779","192.168.68.108","192.168.68.136","0.009029084"
"18765","1720859779.193875527","192.168.68.108","192.168.68.136","0.009437748"
"18767","1720859779.204467828","192.168.68.108","192.168.68.136","0.010182765"
"18768","1720859779.215945126","192.168.68.108","192.168.68.136","0.011477298"
"18770","1720859779.225308091","192.168.68.108","192.168.68.136","0.009053170"
"18771","1720859779.237795584","192.168.68.108","192.168.68.136","0.012487493"
"18773","1720859779.245075244","192.168.68.108","192.168.68.136","0.007010318"
"18774","1720859779.267943426","192.168.68.108","192.168.68.136","0.022868182"
"18776","1720859779.269209784","192.168.68.108","192.168.68.136","0.000982840"
"18777","1720859779.279471494","192.168.68.108","192.168.68.136","0.010261710"
"18779","1720859779.286784250","192.168.68.108","192.168.68.136","0.007007181"
"18780","1720859779.297516003","192.168.68.108","192.168.68.136","0.010731753"
"18782","1720859779.307102024","192.168.68.108","192.168.68.136","0.008966861"
"18783","1720859779.318290959","192.168.68.108","192.168.68.136","0.011188935"
"18785","1720859779.346589787","192.168.68.108","192.168.68.136","0.027608508"
"18786","1720859779.348643221","192.168.68.108","192.168.68.136","0.002053434"
"18788","1720859779.349924958","192.168.68.108","192.168.68.136","0.001125141"
"18789","1720859779.362520435","192.168.68.108","192.168.68.136","0.012595477"
"18791","1720859779.369669568","192.168.68.108","192.168.68.136","0.007007297"
"18792","1720859779.381858492","192.168.68.108","192.168.68.136","0.012188924"
"18794","1720859779.390625692","192.168.68.108","192.168.68.136","0.008652731"
"18795","1720859779.400542224","192.168.68.108","192.168.68.136","0.009916532"
"18797","1720859779.410258823","192.168.68.108","192.168.68.136","0.009597027"
"18798","1720859779.421238774","192.168.68.108","192.168.68.136","0.010979951"
"18800","1720859779.436364721","192.168.68.108","192.168.68.136","0.014772784"
"18801","1720859779.442610043","192.168.68.108","192.168.68.136","0.006245322"
"18803","1720859779.452005565","192.168.68.108","192.168.68.136","0.009179857"
"18804","1720859779.466191454","192.168.68.108","192.168.68.136","0.014185889"
"18806","1720859779.472456638","192.168.68.108","192.168.68.136","0.005995733"
"18807","1720859779.484422887","192.168.68.108","192.168.68.136","0.011966249"
"18809","1720859779.493689590","192.168.68.108","192.168.68.136","0.008933956"
"18810","1720859779.516876185","192.168.68.108","192.168.68.136","0.023186595"
"18812","1720859779.517819363","192.168.68.108","192.168.68.136","0.000640653"
"18813","1720859779.526043600","192.168.68.108","192.168.68.136","0.008224237"
"18815","1720859779.534830509","192.168.68.108","192.168.68.136","0.008502845"
"18816","1720859779.545818555","192.168.68.108","192.168.68.136","0.010988046"
"18818","1720859779.556334819","192.168.68.108","192.168.68.136","0.010233958"
"18819","1720859779.566248228","192.168.68.108","192.168.68.136","0.009913409"
"18821","1720859779.594638497","192.168.68.108","192.168.68.136","0.028057031"
"18822","1720859779.595575160","192.168.68.108","192.168.68.136","0.000936663"
"18824","1720859779.600336774","192.168.68.108","192.168.68.136","0.004463871"
"18825","1720859779.607792527","192.168.68.108","192.168.68.136","0.007455753"
"18827","1720859779.617596526","192.168.68.108","192.168.68.136","0.009471522"
"18828","1720859779.628027147","192.168.68.108","192.168.68.136","0.010430621"
"18830","1720859779.638576786","192.168.68.108","192.168.68.136","0.010262171"
"18831","1720859779.648927512","192.168.68.108","192.168.68.136","0.010350726"
"18833","1720859779.673588860","192.168.68.108","192.168.68.136","0.024376159"
"18834","1720859779.674491371","192.168.68.108","192.168.68.136","0.000902511"
"18836","1720859779.680783159","192.168.68.108","192.168.68.136","0.006093437"
"18837","1720859779.690728603","192.168.68.108","192.168.68.136","0.009945444"
"18839","1720859779.701234756","192.168.68.108","192.168.68.136","0.010177535"
"18840","1720859779.708468530","192.168.68.108","192.168.68.136",
"18842","1720859779.711705145","192.168.68.108","192.168.68.136","0.010470389"
"18844","1720859779.713616529","192.168.68.108","192.168.68.136",
"18846","1720859779.718817442","192.168.68.108","192.168.68.136",
"18848","1720859779.723090316","192.168.68.108","192.168.68.136","0.011039762"
"18849","1720859779.723090574","192.168.68.108","192.168.68.136",
"18851","1720859779.727250173","192.168.68.108","192.168.68.136",
"18853","1720859779.743654011","192.168.68.108","192.168.68.136","0.936234876"
"18854","1720859779.743654370","192.168.68.108","192.168.68.136","0.020564054"
"18855","1720859779.743654509","192.168.68.108","192.168.68.136","0.000000000"
"18857","1720859779.743654608","192.168.68.108","192.168.68.136","0.000000238"
"18865","1720859779.753353663","192.168.68.108","192.168.68.136","0.006250790"
"18866","1720859779.763764569","192.168.68.108","192.168.68.136","0.010410906"
"18868","1720859779.767791774","192.168.68.108","192.168.68.136","0.024077462"
"18871","1720859779.773057109","192.168.68.108","192.168.68.136","0.008962737"
"18872","1720859779.774065547","192.168.68.108","192.168.68.136","0.004495165"
"18874","1720859779.775189662","192.168.68.108","192.168.68.136","0.028224151"
"18877","1720859779.786649817","192.168.68.108","192.168.68.136","0.009363253"
"18878","1720859779.790964718","192.168.68.108","192.168.68.136","0.016621267"
"18879","1720859779.794009648","192.168.68.108","192.168.68.136","0.007359831"
"18881","1720859779.806834514","192.168.68.108","192.168.68.136","0.012535494"
"18882","1720859779.815618965","192.168.68.108","192.168.68.136","0.008784451"
"18884","1720859779.817822695","192.168.68.108","192.168.68.136","0.071185893"
"18886","1720859779.817823003","192.168.68.108","192.168.68.136","0.071004630"
"18888","1720859779.817823103","192.168.68.108","192.168.68.136","0.070586615"
"18890","1720859779.817823208","192.168.68.108","192.168.68.136","0.070458886"
"18892","1720859779.825145216","192.168.68.108","192.168.68.136","0.009241754"
"18893","1720859779.833852311","192.168.68.108","192.168.68.136","0.056717387"
"18894","1720859779.836129027","192.168.68.108","192.168.68.136","0.010983811"
"18896","1720859779.847336557","192.168.68.108","192.168.68.136","0.010834986"
"18897","1720859779.856713976","192.168.68.108","192.168.68.136","0.009377419"
"18899","1720859779.866701362","192.168.68.108","192.168.68.136","0.009672302"
"18900","1720859779.876931513","192.168.68.108","192.168.68.136","0.010230151"
"18902","1720859779.883250411","192.168.68.108","192.168.68.136","0.065338447"
